,nome,estado,latitude,longitude
3402,Novo Horizonte,42,-26.4442,-52.8281
3403,Novo Horizonte,35,-21.4651,-49.2234
3404,Novo Horizonte,29,-12.8083,-42.1682
3405,Novo Horizonte do Norte,51,-11.4089,-57.3488
3406,Novo Horizonte do Oeste,11,-11.6961,-61.9951
3407,Novo Horizonte do Sul,50,-22.6693,-53.8601
3408,Novo Itacolomi,41,-23.7631,-51.5079
3409,Novo Jardim,17,-11.826,-46.6325
3410,Novo Lino,27,-8.94191,-35.664
3411,Novo Machado,43,-27.5765,-54.5036
3412,Novo Mundo,51,-9.95616,-55.2029
3413,Novo Oriente,23,-5.52552,-40.7713
3414,Novo Oriente de Minas,31,-17.4089,-41.2194
3415,Novo Oriente do Piauí,22,-6.44901,-41.9261
3416,Novo Planalto,52,-13.2424,-49.506
3417,Novo Progresso,15,-7.14347,-55.3786
3418,Novo Repartimento,15,-4.24749,-49.9499
3419,Novo Santo Antônio,22,-5.28749,-41.9325
3420,Novo Santo Antônio,51,-12.2875,-50.9686
3421,Novo São Joaquim,51,-14.9054,-53.0194
3422,Novo Tiradentes,43,-27.5649,-53.1837
3423,Novo Triunfo,29,-10.3182,-38.4014
3424,Novo Xingu,43,-27.749,-53.0639
3425,Novorizonte,31,-16.0162,-42.4044
3426,Nuporanga,35,-20.7296,-47.7429
3427,Óbidos,15,-1.90107,-55.5208
3428,Ocara,23,-4.48523,-38.5933
3429,Ocauçu,35,-22.438,-49.922
3430,Oeiras,22,-7.01915,-42.1283
3431,Oeiras do Pará,15,-2.00358,-49.8628
3432,Oiapoque,16,3.84074,-51.8331
3433,Olaria,31,-21.8598,-43.9356
3434,Óleo,35,-22.9435,-49.3419
3435,Olho d'Água,25,-7.22118,-37.7406
3436,Olho d'Água das Cunhãs,21,-4.13417,-45.1163
3437,Olho d'Água das Flores,27,-9.53686,-37.2971
3438,Olho d'Água do Casado,27,-9.50357,-37.8301
3439,Olho D'Água do Piauí,22,-5.84125,-42.5594
3440,Olho d'Água Grande,27,-10.0572,-36.8101
3441,Olho-d'Água do Borges,24,-5.9486,-37.7047
3442,Olhos d'Água,31,-17.3982,-43.5719
3443,Olímpia,35,-20.7366,-48.9106
3444,Olímpio Noronha,31,-22.0685,-45.2657
3445,Olinda,26,-8.01017,-34.8545
3446,Olinda Nova do Maranhão,21,-2.99295,-44.9897
3447,Olindina,29,-11.3497,-38.3379
3448,Olivedos,25,-6.98434,-36.241
3449,Oliveira,31,-20.6982,-44.829
3450,Oliveira de Fátima,17,-10.707,-48.9086
3451,Oliveira dos Brejinhos,29,-12.3132,-42.8969
3452,Oliveira Fortes,31,-21.3401,-43.4499
3453,Olivença,27,-9.51954,-37.1954
3454,Onça de Pitangui,31,-19.7276,-44.8058
3455,Onda Verde,35,-20.6042,-49.2929
3456,Oratórios,31,-20.4298,-42.7977
3457,Oriente,35,-22.1549,-50.0971
3458,Orindiúva,35,-20.1861,-49.3464
3459,Oriximiná,15,-1.75989,-55.8579
3460,Orizânia,31,-20.5142,-42.1991
3461,Orizona,52,-17.0334,-48.2964
3462,Orlândia,35,-20.7169,-47.8852
3463,Orleans,42,-28.3487,-49.2986
3464,Orobó,26,-7.74553,-35.5956
3465,Orocó,26,-8.61026,-39.6026
3466,Orós,23,-6.25182,-38.9053
3467,Ortigueira,41,-24.2058,-50.9185
3468,Osasco,35,-23.5324,-46.7916
3469,Oscar Bressane,35,-22.3149,-50.2811
3470,Osório,43,-29.8881,-50.2667
3471,Osvaldo Cruz,35,-21.7968,-50.8793
3472,Otacílio Costa,42,-27.4789,-50.1231
3473,Ourém,15,-1.54168,-47.1126
3474,Ouriçangas,29,-12.0175,-38.6166
3475,Ouricuri,26,-7.87918,-40.08
3476,Ourilândia do Norte,15,-6.7529,-51.0858
3477,Ourinhos,35,-22.9797,-49.8697
3478,Ourizona,41,-23.4053,-52.1964
3479,Ouro,42,-27.3379,-51.6194
3480,Ouro Branco,31,-20.5263,-43.6962
3481,Ouro Branco,24,-6.6958,-36.9428
3482,Ouro Branco,27,-9.15884,-37.3556
3483,Ouro Fino,31,-22.2779,-46.3716
3484,Ouro Preto,31,-20.3796,-43.512
3485,Ouro Preto do Oeste,11,-10.7167,-62.2565
3486,Ouro Velho,25,-7.61604,-37.1519
3487,Ouro Verde,42,-26.692,-52.3108
3488,Ouro Verde,35,-21.4872,-51.7024
3489,Ouro Verde de Goiás,52,-16.2181,-49.1942
3490,Ouro Verde de Minas,31,-18.0719,-41.2734
3491,Ouro Verde do Oeste,41,-24.7933,-53.9043
3492,Ouroeste,35,-20.0061,-50.3768
3493,Ourolândia,29,-10.9578,-41.0756
3494,Ouvidor,52,-18.2277,-47.8355
3495,Pacaembu,35,-21.5627,-51.2654
3496,Pacajá,15,-3.83542,-50.6399
3497,Pacajus,23,-4.17107,-38.465
3498,Pacaraima,14,4.4799,-61.1477
3499,Pacatuba,23,-3.9784,-38.6183
3500,Pacatuba,28,-10.4538,-36.6531
3501,Paço do Lumiar,21,-2.51657,-44.1019
3502,Pacoti,23,-4.22492,-38.922
3503,Pacujá,23,-3.98327,-40.6989
3504,Padre Bernardo,52,-15.1605,-48.2833
3505,Padre Carvalho,31,-16.3646,-42.5088
3506,Padre Marcos,22,-7.35101,-40.8997
3507,Padre Paraíso,31,-17.0758,-41.4821
3508,Paes Landim,22,-7.77375,-42.2474
3509,Pai Pedro,31,-15.5271,-43.07
3510,Paial,42,-27.2541,-52.4975
3511,Paiçandu,41,-23.4555,-52.046
3512,Paim Filho,43,-27.7075,-51.763
3513,Paineiras,31,-18.8993,-45.5321
3514,Painel,42,-27.9234,-50.0972
3515,Pains,31,-20.3705,-45.6627
3516,Paiva,31,-21.2913,-43.4088
3517,Pajeú do Piauí,22,-7.85508,-42.8248
3518,Palestina,27,-9.67493,-37.339
3519,Palestina,35,-20.39,-49.4309
3520,Palestina de Goiás,52,-16.7392,-51.5309
3521,Palestina do Pará,15,-5.74027,-48.3181
3522,Palhano,23,-4.73672,-37.9655
3523,Palhoça,42,-27.6455,-48.6697
3524,Palma,31,-21.3748,-42.3123
3525,Palma Sola,42,-26.3471,-53.2771
3526,Palmácia,23,-4.13831,-38.8446
3527,Palmares,26,-8.68423,-35.589
3528,Palmares do Sul,43,-30.2535,-50.5103
3529,Palmares Paulista,35,-21.0854,-48.8037
3530,Palmas,41,-26.4839,-51.9888
3531,Palmas,17,-10.24,-48.3558
3532,Palmas de Monte Alto,29,-14.2676,-43.1609
3533,Palmeira,41,-25.4257,-50.007
3534,Palmeira,42,-27.583,-50.1577
3535,Palmeira d'Oeste,35,-20.4148,-50.7632
3536,Palmeira das Missões,43,-27.9007,-53.3134
3537,Palmeira do Piauí,22,-8.73076,-44.2466
3538,Palmeira dos Índios,27,-9.40568,-36.6328
3539,Palmeirais,22,-5.97086,-43.056
3540,Palmeirândia,21,-2.64433,-44.8933
3541,Palmeirante,17,-7.84786,-47.9242
3542,Palmeiras,29,-12.5059,-41.5809
3543,Palmeiras de Goiás,52,-16.8044,-49.924
3544,Palmeiras do Tocantins,17,-6.61658,-47.5464
3545,Palmeirina,26,-9.0109,-36.3242
3546,Palmeirópolis,17,-13.0447,-48.4026
3547,Palmelo,52,-17.3258,-48.426
3548,Palminópolis,52,-16.7924,-50.1652
3549,Palmital,35,-22.7858,-50.218
3550,Palmital,41,-24.8853,-52.2029
3551,Palmitinho,43,-27.3596,-53.558
3552,Palmitos,42,-27.0702,-53.1586
3553,Palmópolis,31,-16.7364,-40.4296
3554,Palotina,41,-24.2868,-53.8404
3555,Panamá,52,-18.1783,-49.355
3556,Panambi,43,-28.2833,-53.5023
3557,Pancas,32,-19.2229,-40.8534
3558,Panelas,26,-8.66121,-36.0125
3559,Panorama,35,-21.354,-51.8562
3560,Pantano Grande,43,-30.1902,-52.3729
3561,Pão de Açúcar,27,-9.74032,-37.4403
3562,Papagaios,31,-19.4419,-44.7468
3563,Papanduva,42,-26.3777,-50.1419
3564,Paquetá,22,-7.10303,-41.7
3565,Pará de Minas,31,-19.8534,-44.6114
3566,Paracambi,33,-22.6078,-43.7108
3567,Paracatu,31,-17.2252,-46.8711
3568,Paracuru,23,-3.41436,-39.03
3569,Paragominas,15,-3.00212,-47.3527
3570,Paraguaçu,31,-21.5465,-45.7374
3571,Paraguaçu Paulista,35,-22.4114,-50.5732
3572,Paraí,43,-28.5964,-51.7896
3573,Paraíba do Sul,33,-22.1585,-43.304
3574,Paraibano,21,-6.4264,-43.9792
3575,Paraibuna,35,-23.3872,-45.6639
3576,Paraipaba,23,-3.43799,-39.1479
3577,Paraíso,35,-21.0159,-48.7761
3578,Paraíso,42,-26.62,-53.6716
3579,Paraíso das Águas,50,-19.0216,-53.0116
3580,Paraíso do Norte,41,-23.2824,-52.6054
3581,Paraíso do Sul,43,-29.6717,-53.144
3582,Paraíso do Tocantins,17,-10.175,-48.8823
3583,Paraisópolis,31,-22.5539,-45.7803
3584,Parambu,23,-6.20768,-40.6905
3585,Paramirim,29,-13.4388,-42.2395
3586,Paramoti,23,-4.08815,-39.2417
3587,Paranã,17,-12.6167,-47.8734
3588,Paraná,24,-6.47565,-38.3057
3589,Paranacity,41,-22.9297,-52.1549
3590,Paranaguá,41,-25.5161,-48.5225
3591,Paranaíba,50,-19.6746,-51.1909
3592,Paranaiguara,52,-18.9141,-50.6539
3593,Paranaíta,51,-9.65835,-56.4786
3594,Paranapanema,35,-23.3862,-48.7214
3595,Paranapoema,41,-22.6412,-52.0905
3596,Paranapuã,35,-20.1048,-50.5886
3597,Paranatama,26,-8.91875,-36.6549
3598,Paranatinga,51,-14.4265,-54.0524
3599,Paranavaí,41,-23.0816,-52.4617
3600,Paranhos,50,-23.8911,-55.429
3601,Paraopeba,31,-19.2732,-44.4044
3602,Parapuã,35,-21.7792,-50.7949
3603,Parari,25,-7.30975,-36.6522
3604,Paratinga,29,-12.687,-43.1798
3605,Paraty,33,-23.2221,-44.7175
3606,Paraú,24,-5.76893,-37.1032
3607,Parauapebas,15,-6.06781,-49.9037
3608,Paraúna,52,-16.9463,-50.4484
3609,Parazinho,24,-5.22276,-35.8398
3610,Pardinho,35,-23.0841,-48.3679
3611,Pareci Novo,43,-29.6365,-51.3974
3612,Parecis,11,-12.1754,-61.6032
3613,Parelhas,24,-6.68491,-36.6566
3614,Pariconha,27,-9.25634,-37.9988
3615,Parintins,13,-2.63741,-56.729
3616,Paripiranga,29,-10.6859,-37.8626
3617,Paripueira,27,-9.46313,-35.552
3618,Pariquera-Açu,35,-24.7147,-47.8742
3619,Parisi,35,-20.3034,-50.0163
3620,Parnaguá,22,-10.2166,-44.63
3621,Parnaíba,22,-2.90585,-41.7754
3622,Parnamirim,24,-5.91116,-35.271
3623,Parnamirim,26,-8.08729,-39.5795
3624,Parnarama,21,-5.67365,-43.1011
3625,Parobé,43,-29.6243,-50.8312
3626,Passa e Fica,24,-6.43018,-35.6442
3627,Passa Quatro,31,-22.3871,-44.9709
3628,Passa Sete,43,-29.4577,-52.9599
3629,Passa Tempo,31,-20.6539,-44.4926
3630,Passa-Vinte,31,-22.2097,-44.2344
3631,Passabém,31,-19.3509,-43.1383
3632,Passagem,24,-6.27268,-35.37
3633,Passagem,25,-7.13467,-37.0433
3634,Passagem Franca,21,-6.17745,-43.7755
3635,Passagem Franca do Piauí,22,-5.86036,-42.4436
3636,Passira,26,-7.9971,-35.5813
3637,Passo de Camaragibe,27,-9.24511,-35.4745
3638,Passo de Torres,42,-29.3099,-49.722
3639,Passo do Sobrado,43,-29.748,-52.2748
3640,Passo Fundo,43,-28.2576,-52.4091
3641,Passos,31,-20.7193,-46.609
3642,Passos Maia,42,-26.7829,-52.0568
3643,Pastos Bons,21,-6.60296,-44.0745
3644,Patis,31,-16.0773,-44.0787
3645,Pato Bragado,41,-24.6271,-54.2265
3646,Pato Branco,41,-26.2292,-52.6706
3647,Patos,25,-7.01743,-37.2747
3648,Patos de Minas,31,-18.5699,-46.5013
3649,Patos do Piauí,22,-7.67231,-41.2408
3650,Patrocínio,31,-18.9379,-46.9934
3651,Patrocínio do Muriaé,31,-21.1544,-42.2125
3652,Patrocínio Paulista,35,-20.6384,-47.2801
3653,Patu,24,-6.10656,-37.6356
3654,Paty do Alferes,33,-22.4309,-43.4285
3655,Pau Brasil,29,-15.4572,-39.6458
3656,Pau d'Arco,15,-1.59772,-46.9268
3657,Pau D'Arco,17,-7.53919,-49.367
3658,Pau D'Arco do Piauí,22,-5.26072,-42.3908
3659,Pau dos Ferros,24,-6.10498,-38.2077
3660,Paudalho,26,-7.90287,-35.1716
3661,Pauini,13,-7.71311,-66.992
3662,Paula Cândido,31,-20.8754,-42.9752
3663,Paula Freitas,41,-26.2105,-50.931
3664,Paulicéia,35,-21.3153,-51.8321
3665,Paulínia,35,-22.7542,-47.1488
3666,Paulino Neves,21,-2.72094,-42.5258
3667,Paulista,25,-6.59138,-37.6185
3668,Paulista,26,-7.93401,-34.8684
3669,Paulistana,22,-8.13436,-41.1431
3670,Paulistânia,35,-22.5768,-49.4008
3671,Paulistas,31,-18.4276,-42.8628
3672,Paulo Afonso,29,-9.3983,-38.2216
3673,Paulo Bento,43,-27.7051,-52.4169
3674,Paulo de Faria,35,-20.0296,-49.4
3675,Paulo Frontin,41,-26.0466,-50.8304
3676,Paulo Jacinto,27,-9.36792,-36.3672
3677,Paulo Lopes,42,-27.9607,-48.6864
3678,Paulo Ramos,21,-4.44485,-45.2398
3679,Pavão,31,-17.4267,-41.0035
3680,Paverama,43,-29.5486,-51.7339
3681,Pavussu,22,-7.96059,-43.2284
3682,Pé de Serra,29,-11.8313,-39.611
3683,Peabiru,41,-23.914,-52.3431
3684,Peçanha,31,-18.5441,-42.5583
3685,Pederneiras,35,-22.3511,-48.7781
3686,Pedra,26,-8.49641,-36.94
3687,Pedra Azul,31,-16.0086,-41.2909
3688,Pedra Bela,35,-22.7902,-46.4455
3689,Pedra Bonita,31,-20.5219,-42.3304
3690,Pedra Branca,25,-7.42169,-38.0689
3691,Pedra Branca,23,-5.45341,-39.7078
3692,Pedra Branca do Amapari,16,0.777424,-51.9503
3693,Pedra do Anta,31,-20.5968,-42.7123
3694,Pedra do Indaiá,31,-20.2563,-45.2107
3695,Pedra Dourada,31,-20.8266,-42.1515
3696,Pedra Grande,24,-5.14988,-35.876
3697,Pedra Lavrada,25,-6.74997,-36.4758
3698,Pedra Mole,28,-10.6134,-37.6922
3699,Pedra Preta,24,-5.57352,-36.1084
3700,Pedra Preta,51,-16.6245,-54.4722
3701,Pedralva,31,-22.2386,-45.4654
3702,Pedranópolis,35,-20.2474,-50.1129
3703,Pedrão,29,-12.1491,-38.6487
3704,Pedras Altas,43,-31.7365,-53.5814
3705,Pedras de Fogo,25,-7.39107,-35.1065
3706,Pedras de Maria da Cruz,31,-15.6032,-44.391
3707,Pedras Grandes,42,-28.4339,-49.1949
3708,Pedregulho,35,-20.2535,-47.4775
3709,Pedreira,35,-22.7413,-46.8948
3710,Pedreiras,21,-4.56482,-44.6006
3711,Pedrinhas,28,-11.1902,-37.6775
3712,Pedrinhas Paulista,35,-22.8174,-50.7933
3713,Pedrinópolis,31,-19.2241,-47.4579
3714,Pedro Afonso,17,-8.97034,-48.1729
3715,Pedro Alexandre,29,-10.012,-37.8932
3716,Pedro Avelino,24,-5.5161,-36.3867
3717,Pedro Canário,32,-18.3004,-39.9574
3718,Pedro de Toledo,35,-24.2764,-47.2354
3719,Pedro do Rosário,21,-2.97272,-45.3493
3720,Pedro Gomes,50,-18.0996,-54.5507
3721,Pedro II,22,-4.42585,-41.4482
3722,Pedro Laurentino,22,-8.06807,-42.2847
3723,Pedro Leopoldo,31,-19.6308,-44.0383
3724,Pedro Osório,43,-31.8642,-52.8184
3725,Pedro Régis,25,-6.63323,-35.2966
3726,Pedro Teixeira,31,-21.7076,-43.743
3727,Pedro Velho,24,-6.4356,-35.2195
3728,Peixe,17,-12.0254,-48.5395
3729,Peixe-Boi,15,-1.19382,-47.324
3730,Peixoto de Azevedo,51,-10.2262,-54.9794
3731,Pejuçara,43,-28.4283,-53.6579
3732,Pelotas,43,-31.7649,-52.3371
3733,Penaforte,23,-7.82163,-39.0707
3734,Penalva,21,-3.27674,-45.1768
3735,Penápolis,35,-21.4148,-50.0769
3736,Pendências,24,-5.2564,-36.7095
3737,Penedo,27,-10.2874,-36.5819
3738,Penha,42,-26.7754,-48.6465
3739,Pentecoste,23,-3.79274,-39.2692
3740,Pequeri,31,-21.8341,-43.1145
3741,Pequi,31,-19.6284,-44.6604
3742,Pequizeiro,17,-8.5932,-48.9327
3743,Perdigão,31,-19.9411,-45.078
3744,Perdizes,31,-19.3434,-47.2963
3745,Perdões,31,-21.0932,-45.0896
3746,Pereira Barreto,35,-20.6368,-51.1123
3747,Pereiras,35,-23.0804,-47.972
3748,Pereiro,23,-6.03576,-38.4624
3749,Peri Mirim,21,-2.57676,-44.8504
3750,Periquito,31,-19.1573,-42.2333
3751,Peritiba,42,-27.3754,-51.9018
3752,Peritoró,21,-4.37459,-44.3369
3753,Perobal,41,-23.8949,-53.4098
3754,Pérola,41,-23.8039,-53.6834
3755,Pérola d'Oeste,41,-25.8278,-53.7433
3756,Perolândia,52,-17.5258,-52.065
3757,Peruíbe,35,-24.312,-47.0012
3758,Pescador,31,-18.357,-41.6006
3759,Pescaria Brava,42,-28.3966,-48.8864
3760,Pesqueira,26,-8.35797,-36.6978
3761,Petrolândia,26,-9.06863,-38.3027
3762,Petrolândia,42,-27.5346,-49.6937
3763,Petrolina,26,-9.38866,-40.5027
3764,Petrolina de Goiás,52,-16.0968,-49.3364
3765,Petrópolis,33,-22.52,-43.1926
3766,Piaçabuçu,27,-10.406,-36.434
3767,Piacatu,35,-21.5921,-50.6003
3768,Piancó,25,-7.19282,-37.9289
3769,Piatã,29,-13.1465,-41.7702
3770,Piau,31,-21.5096,-43.313
3771,Picada Café,43,-29.4464,-51.1367
3772,Piçarra,15,-6.43778,-48.8716
3773,Picos,22,-7.07721,-41.467
3774,Picuí,25,-6.50845,-36.3497
3775,Piedade,35,-23.7139,-47.4256
3776,Piedade de Caratinga,31,-19.7593,-42.0756
3777,Piedade de Ponte Nova,31,-20.2438,-42.7379
3778,Piedade do Rio Grande,31,-21.469,-44.1938
3779,Piedade dos Gerais,31,-20.4715,-44.2243
3780,Piên,41,-26.0965,-49.4336
3781,Pilão Arcado,29,-10.0051,-42.4936
3782,Pilar,25,-7.26403,-35.2523
3783,Pilar,27,-9.60135,-35.9543
3784,Pilar de Goiás,52,-14.7608,-49.5784
3785,Pilar do Sul,35,-23.8077,-47.7222
3786,Pilões,24,-6.26364,-38.0461
3787,Pilões,25,-6.86827,-35.613
3788,Pilõezinhos,25,-6.84277,-35.531
3789,Pimenta,31,-20.4827,-45.8049
3790,Pimenta Bueno,11,-11.672,-61.198
3791,Pimenteiras,22,-6.23839,-41.4113
3792,Pimenteiras do Oeste,11,-13.4823,-61.0471
3793,Pindaí,29,-14.4921,-42.686
3794,Pindamonhangaba,35,-22.9246,-45.4613
3795,Pindaré-Mirim,21,-3.60985,-45.342
3796,Pindoba,27,-9.47382,-36.2918
3797,Pindobaçu,29,-10.7433,-40.3675
3798,Pindorama,35,-21.1853,-48.9086
3799,Pindorama do Tocantins,17,-11.1311,-47.5726
3800,Pindoretama,23,-4.01584,-38.3061
3801,Pingo-d'Água,31,-19.7287,-42.4095
3802,Pinhais,41,-25.4429,-49.1927
3803,Pinhal,43,-27.508,-53.2082
3804,Pinhal da Serra,43,-27.8751,-51.1673
3805,Pinhal de São Bento,41,-26.0324,-53.482
3806,Pinhal Grande,43,-29.345,-53.3206
3807,Pinhalão,41,-23.7982,-50.0536
3808,Pinhalzinho,35,-22.7811,-46.5897
3809,Pinhalzinho,42,-26.8495,-52.9913
3810,Pinhão,28,-10.5677,-37.7242
3811,Pinhão,41,-25.6944,-51.6536
3812,Pinheiral,33,-22.5172,-44.0022
3813,Pinheirinho do Vale,43,-27.2109,-53.608
3814,Pinheiro,21,-2.52224,-45.0788
3815,Pinheiro Machado,43,-31.5794,-53.3798
3816,Pinheiro Preto,42,-27.0483,-51.2243
3817,Pinheiros,32,-18.4141,-40.2171
3818,Pintadas,29,-11.8117,-39.9009
3819,Pinto Bandeira,43,-29.0975,-51.4503
3820,Pintópolis,31,-16.0572,-45.1402
3821,Pio IX,22,-6.83002,-40.6083
3822,Pio XII,21,-3.89315,-45.1759
3823,Piquerobi,35,-21.8747,-51.7282
3824,Piquet Carneiro,23,-5.80025,-39.417
3825,Piquete,35,-22.6069,-45.1869
3826,Piracaia,35,-23.0525,-46.3594
3827,Piracanjuba,52,-17.302,-49.017
3828,Piracema,31,-20.5089,-44.4783
3829,Piracicaba,35,-22.7338,-47.6476
3830,Piracuruca,22,-3.93335,-41.7088
3831,Piraí,33,-22.6215,-43.9081
3832,Piraí do Norte,29,-13.759,-39.3836
3833,Piraí do Sul,41,-24.5306,-49.9433
3834,Piraju,35,-23.1981,-49.3803
3835,Pirajuba,31,-19.9092,-48.7027
3836,Pirajuí,35,-21.999,-49.4608
3837,Pirambu,28,-10.7215,-36.8544
3838,Piranga,31,-20.6834,-43.2967
3839,Pirangi,35,-21.0886,-48.6607
3840,Piranguçu,31,-22.5249,-45.4945
3841,Piranguinho,31,-22.395,-45.5324
3842,Piranhas,27,-9.624,-37.757
3843,Piranhas,52,-16.4258,-51.8235
3844,Pirapemas,21,-3.72041,-44.2216
3845,Pirapetinga,31,-21.6554,-42.3434
3846,Pirapó,43,-28.0439,-55.2001
3847,Pirapora,31,-17.3392,-44.934
3848,Pirapora do Bom Jesus,35,-23.3965,-46.9991
3849,Pirapozinho,35,-22.2711,-51.4976
3850,Piraquara,41,-25.4422,-49.0624
3851,Piraquê,17,-6.77302,-48.2958
3852,Pirassununga,35,-21.996,-47.4257
3853,Piratini,43,-31.4473,-53.0973
3854,Piratininga,35,-22.4142,-49.1339
3855,Piratuba,42,-27.4242,-51.7668
3856,Piraúba,31,-21.2825,-43.0172
3857,Pirenópolis,52,-15.8507,-48.9584
3858,Pires do Rio,52,-17.3019,-48.2768
3859,Pires Ferreira,23,-4.23922,-40.6442
3860,Piripá,29,-14.9444,-41.7168
3861,Piripiri,22,-4.27157,-41.7716
3862,Piritiba,29,-11.73,-40.5587
3863,Pirpirituba,25,-6.77922,-35.4906
3864,Pitanga,41,-24.7588,-51.7596
3865,Pitangueiras,35,-21.0132,-48.221
3866,Pitangueiras,41,-23.2281,-51.5873
3867,Pitangui,31,-19.6741,-44.8964
3868,Pitimbu,25,-7.4664,-34.8151
3869,Pium,17,-10.442,-49.1876
3870,Piúma,32,-20.8334,-40.7268
3871,Piumhi,31,-20.4762,-45.9589
3872,Placas,15,-3.86813,-54.2124
3873,Plácido de Castro,12,-10.2806,-67.1371
3874,Planaltina,52,-15.452,-47.6089
3875,Planaltina do Paraná,41,-23.0101,-52.9162
3876,Planaltino,29,-13.2618,-40.3695
3877,Planalto,29,-14.6654,-40.4718
3878,Planalto,43,-27.3297,-53.0575
3879,Planalto,35,-21.0342,-49.933
3880,Planalto,41,-25.7211,-53.7642
3881,Planalto Alegre,42,-27.0704,-52.867
3882,Planalto da Serra,51,-14.6518,-54.7819
3883,Planura,31,-20.1376,-48.7
3884,Platina,35,-22.6371,-50.2104
3885,Poá,35,-23.5333,-46.3473
3886,Poção,26,-8.18726,-36.7111
3887,Poção de Pedras,21,-4.74626,-44.9432
3888,Pocinhos,25,-7.06658,-36.0668
3889,Poço Branco,24,-5.62233,-35.6635
3890,Poço Dantas,25,-6.39876,-38.4909
3891,Poço das Antas,43,-29.4481,-51.6719
3892,Poço das Trincheiras,27,-9.30742,-37.2889
3893,Poço de José de Moura,25,-6.56401,-38.5111
3894,Poço Fundo,31,-21.78,-45.9658
3895,Poço Redondo,28,-9.80616,-37.6833
3896,Poço Verde,28,-10.7151,-38.1813
3897,Poções,29,-14.5234,-40.3634
3898,Poconé,51,-16.266,-56.6261
3899,Poços de Caldas,31,-21.78,-46.5692
3900,Pocrane,31,-19.6208,-41.6334
3901,Pojuca,29,-12.4303,-38.3374
3902,Poloni,35,-20.7829,-49.8258
3903,Pombal,25,-6.76606,-37.8003
3904,Pombos,26,-8.13982,-35.3967
3905,Pomerode,42,-26.7384,-49.1785
3906,Pompéia,35,-22.107,-50.176
3907,Pompéu,31,-19.2257,-45.0141
3908,Pongaí,35,-21.7396,-49.3604
3909,Ponta de Pedras,15,-1.39587,-48.8661
3910,Ponta Grossa,41,-25.0916,-50.1668
3911,Ponta Porã,50,-22.5296,-55.7203
3912,Pontal,35,-21.0216,-48.0423
3913,Pontal do Araguaia,51,-15.9274,-52.3273
3914,Pontal do Paraná,41,-25.6735,-48.5111
3915,Pontalina,52,-17.5225,-49.4489
3916,Pontalinda,35,-20.4396,-50.5258
3917,Pontão,43,-28.0585,-52.6791
3918,Ponte Alta,42,-27.4835,-50.3764
3919,Ponte Alta do Bom Jesus,17,-12.0853,-46.4825
3920,Ponte Alta do Norte,42,-27.1591,-50.4659
3921,Ponte Alta do Tocantins,17,-10.7481,-47.5276
3922,Ponte Branca,51,-16.7584,-52.8369
3923,Ponte Nova,31,-20.4111,-42.8978
3924,Ponte Preta,43,-27.6587,-52.4848
3925,Ponte Serrada,42,-26.8733,-52.0112
3926,Pontes e Lacerda,51,-15.2219,-59.3435
3927,Pontes Gestal,35,-20.1727,-49.7064
3928,Ponto Belo,32,-18.1253,-40.5458
3929,Ponto Chique,31,-16.6282,-45.0588
3930,Ponto dos Volantes,31,-16.7473,-41.5025
3931,Ponto Novo,29,-10.8653,-40.1311
3932,Populina,35,-19.9453,-50.538
3933,Poranga,23,-4.74672,-40.9205
3934,Porangaba,35,-23.1761,-48.1195
3935,Porangatu,52,-13.4391,-49.1503
3936,Porciúncula,33,-20.9632,-42.0465
3937,Porecatu,41,-22.7537,-51.3795
3938,Portalegre,24,-6.02064,-37.9865
3939,Portão,43,-29.7015,-51.2429
3940,Porteirão,52,-17.8143,-50.1653
3941,Porteiras,23,-7.52265,-39.114
3942,Porteirinha,31,-15.7404,-43.0281
3943,Portel,15,-1.93639,-50.8194
3944,Portelândia,52,-17.3554,-52.6799
3945,Porto,22,-3.88815,-42.6998
3946,Porto Acre,12,-9.58138,-67.5478
3947,Porto Alegre,43,-30.0318,-51.2065
3948,Porto Alegre do Norte,51,-10.8761,-51.6357
3949,Porto Alegre do Piauí,22,-6.96423,-44.1837
3950,Porto Alegre do Tocantins,17,-11.618,-47.0621
3951,Porto Amazonas,41,-25.54,-49.8946
3952,Porto Barreiro,41,-25.5477,-52.4067
3953,Porto Belo,42,-27.1586,-48.5469
3954,Porto Calvo,27,-9.05195,-35.3987
3955,Porto da Folha,28,-9.91626,-37.2842
3956,Porto de Moz,15,-1.74691,-52.2361
3957,Porto de Pedras,27,-9.16006,-35.3049
3958,Porto do Mangue,24,-5.05441,-36.7887
3959,Porto dos Gaúchos,51,-11.533,-57.4132
3960,Porto Esperidião,51,-15.857,-58.4619
3961,Porto Estrela,51,-15.3235,-57.2204
3962,Porto Feliz,35,-23.2093,-47.5251
3963,Porto Ferreira,35,-21.8498,-47.487
3964,Porto Firme,31,-20.6642,-43.0834
3965,Porto Franco,21,-6.34149,-47.3962
3966,Porto Grande,16,0.71243,-51.4155
3967,Porto Lucena,43,-27.8569,-55.01
3968,Porto Mauá,43,-27.5796,-54.6657
3969,Porto Murtinho,50,-21.6981,-57.8836
3970,Porto Nacional,17,-10.7027,-48.408
3971,Porto Real,33,-22.4175,-44.2952
3972,Porto Real do Colégio,27,-10.1849,-36.8376
3973,Porto Rico,41,-22.7747,-53.2677
3974,Porto Rico do Maranhão,21,-1.85925,-44.5842
3975,Porto Seguro,29,-16.4435,-39.0643
